央视,#genre#
江西新闻,http://117.43.80.219:9999/udp/239.252.220.100:5140?$赣州电信组播
江西都市,http:/117.43.80.219:9999/udp/239.252.220.238:5140?$赣州电信组播
江西公共,http://117.43.80.219:9999/udp/239.252.220.102:5140?$赣州电信组播
江西经济,http://117.43.80.219:9999/udp/239.252.219.173:5140?$赣州电信组播
江西影视,http://117.43.80.219:9999/udp/239.252.220.242:5140?$赣州电信组播
江西教育,http://117.43.80.219:9999/udp/239.252.219.115:5140?$赣州电信组播
江西少儿,http://117.43.80.219:9999/udp/239.252.219.113:5140?$赣州电信组播
赣州新闻,http://wb.jxgztv.com/live/gztv1.flv
赣州公共,http://wb.jxgztv.com/live/gztv2.flv
赣州教育,http://wb.jxgztv.com/live/gztv3.flv
万载综合频道,http://live-echotv.cdnvideo.ru/echotv/echotv.sdp/playlist.m3u8

重庆,#genre#
重庆卫视,http://kms.erfiy.com:8884/udp/225.0.4.187:7980
重庆新闻HD,http://kms.erfiy.com:8884/udp/225.0.4.188:7980
重庆社会HD,http://kms.erfiy.com:8884/udp/225.0.4.190:7980
重庆少儿HD,http://kms.erfiy.com:8884/udp/225.0.4.191:7980
重庆影视HD,http://kms.erfiy.com:8884/udp/225.0.4.192:7980
重庆科教HD,http://kms.erfiy.com:8884/udp/225.0.4.193:7980
重庆娱乐HD,http://kms.erfiy.com:8884/udp/225.0.4.194:7980
重庆汽摩HD,http://kms.erfiy.com:8884/udp/225.0.4.195:7980
重庆时尚HD,http://kms.erfiy.com:8884/udp/225.0.4.196:7980
重庆农村HD,http://kms.erfiy.com:8884/udp/225.0.4.189:7980
CQTV移动HD,http://kms.erfiy.com:8884/udp/225.0.4.215:7980
时尚购物HD,http://kms.erfiy.com:8884/udp/225.0.4.198:7980
纪实HD,http://kms.erfiy.com:8884/udp/225.0.4.99:7980
CQTV新闻,http://kms.erfiy.com:8884/udp/225.0.4.59:7980
CQTV汽摩,http://kms.erfiy.com:8884/udp/225.0.4.61:7980
CQTV影视,http://kms.erfiy.com:8884/udp/225.0.4.62:7980
CQTV科教,http://kms.erfiy.com:8884/udp/225.0.4.63:7980
CQTV社会,http://kms.erfiy.com:8884/udp/225.0.4.64:7980
CQTV娱乐,http://kms.erfiy.com:8884/udp/225.0.4.65:7980
CQTV移动,http://kms.erfiy.com:8884/udp/225.0.4.68:7980
CQTV时尚,http://kms.erfiy.com:8884/udp/225.0.4.69:7980
CQTV农村,http://kms.erfiy.com:8884/udp/225.0.4.70:7980
CQTV少儿,http://kms.erfiy.com:8884/udp/225.0.4.71:7980
爱生活,http://kms.erfiy.com:8884/udp/225.0.4.164:7980
IPTV小品,http://kms.erfiy.com:8884/udp/225.0.4.56:7980
IPTV野外,http://kms.erfiy.com:8884/udp/225.0.4.57:7980
IPTV3+,http://kms.erfiy.com:8884/udp/225.0.4.51:7980
IPTV5+,http://kms.erfiy.com:8884/udp/225.0.4.53:7980
IPTV6+,http://kms.erfiy.com:8884/udp/225.0.4.50:7980
IPTV8+,http://kms.erfiy.com:8884/udp/225.0.4.54:7980
经典电影,http://kms.erfiy.com:8884/udp/225.0.4.48:7980
解密,http://kms.erfiy.com:8884/udp/225.0.4.153:7980
全纪实,http://kms.erfiy.com:8884/udp/225.0.4.113:7980
纪实HD,http://kms.erfiy.com:8884/udp/225.0.4.99:7980
地理,http://kms.erfiy.com:8884/udp/225.0.4.149:7980
古装剧场,http://kms.erfiy.com:8884/udp/225.0.4.147:7980
武侠剧场,http://kms.erfiy.com:8884/udp/225.0.4.168:7980
军旅剧场,http://kms.erfiy.com:8884/udp/225.0.4.146:7980
喜剧影院,http://kms.erfiy.com:8884/udp/225.0.4.169:7980
动作影院,http://kms.erfiy.com:8884/udp/225.0.4.170:7980
家庭影院,http://kms.erfiy.com:8884/udp/225.0.4.171:7980
星影,http://kms.erfiy.com:8884/udp/225.0.4.172:7980

湖南,#genre#

湖南经视,http://php.jdshipin.com:8880/iptv.php?id=hnjs
湖南都市,http://php.jdshipin.com:8880/iptv.php?id=hnds
湖南爱晚,http://php.jdshipin.com:8880/iptv.php?id=hngg
湖南电视剧,http://php.jdshipin.com:8880/iptv.php?id=hndsj
湖南电影,http://php.jdshipin.com:8880/iptv.php?id=hndy
湖南娱乐,http://php.jdshipin.com:8880/iptv.php?id=hnyl
湖南教育,http://php.jdshipin.com:8880/iptv.php?id=hnjy
湖南卫视,http://nas.0731wang.com:14022/rtp/239.76.253.100:9000
湖南经视,http://nas.0731wang.com:14022/rtp/239.76.253.103:9000
湖南国际,http://nas.0731wang.com:14022/rtp/239.76.253.102:9000
湖南爱晚,http://nas.0731wang.com:14022/rtp/239.76.253.109:9000
湖南都市,http://nas.0731wang.com:14022/rtp/239.76.245.117:1234
湖南电视剧,http://nas.0731wang.com:14022/rtp/239.76.253.108:9000
湖南教育,http://nas.0731wang.com:14022/udp/239.76.252.233:9000
湖南电影,http://nas.0731wang.com:14022/rtp/239.76.253.106:9000
湖南娱乐,http://nas.0731wang.com:14022/rtp/239.76.253.105:9000
金鹰纪实,http://nas.0731wang.com:14022/udp/239.76.253.110:9000
湘潭综合,http://live.hnxttv.com:9601/live/xwzh/800K/tzwj_video.m3u8
湘潭公共,http://live.hnxttv.com:9601/live/dspd/800K/tzwj_video.m3u8
湘潭新闻综合,http://live.hnxttv.com:9601/live/xwzh/800K/tzwj_video.m3u8
湘潭公共频道,http://live.hnxttv.com:9601/live/dspd/800K/tzwj_video.m3u8
岳阳公共,http://live.hnxttv.com:9601/live/dspd/800K/tzwj_video.m3u8
邵阳新闻标清,http://iptvcyp.top:9901//tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
邵阳公共标清,http://iptvcyp.top:9901//tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
邵阳电视高清,http://iptvcyp.top:9901//tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
湖南娱乐高清,http://iptvcyp.top:9901//tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
湖南电视高清,http://iptvcyp.top:9901//tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
湖南电影高清,http://iptvcyp.top:9901//tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0
湖南都市高清,http://iptvcyp.top:9901//tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
湖南国际高清,http://iptvcyp.top:9901//tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
湖南电影高清,http://iptvcyp.top:9901//tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
湖南都市高清,http://iptvcyp.top:9901//tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0
湖南娱乐高清,http://iptvcyp.top:9901//tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0
湖南经视标清,http://iptvcyp.top:9901//tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
湖南教育标清,http://iptvcyp.top:9901//tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0
湖南公共标清,http://iptvcyp.top:9901//tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰纪实标清,http://iptvcyp.top:9901//tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰纪实高清,http://iptvcyp.top:9901//tsfile/live/1063_1.m3u8?key=txiptv&playlive=1&authid=0
天元围棋高清,http://iptvcyp.top:9901//tsfile/live/1041_1.m3u8?key=txiptv&playlive=1&authid=0
中国气象标清,http://iptvcyp.top:9901//tsfile/live/1061_1.m3u8?key=txiptv&playlive=1&authid=0
四海钓鱼标清,http://iptvcyp.top:9901//tsfile/live/1062_1.m3u8?key=txiptv&playlive=1&authid=0
家有购物标清,http://iptvcyp.top:9901//tsfile/live/1068_1.m3u8?key=txiptv&playlive=1&authid=0
茶道频道标清,http://iptvcyp.top:9901//tsfile/live/1070_1.m3u8?key=txiptv&playlive=1&authid=0
中国教育标清,http://iptvcyp.top:9901//tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0
故事频道标清,http://iptvcyp.top:9901//tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0
政法频道标清,http://iptvcyp.top:9901//tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通标清,http://iptvcyp.top:9901//tsfile/live/1047_1.m3u8?key=txiptv&playlive=1&authid=0
嘉佳卡通标清,http://iptvcyp.top:9901//tsfile/live/1043_1.m3u8?key=txiptv&playlive=1&authid=0
哈哈炫动标清,http://iptvcyp.top:9901//tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&authid=0
优漫卡通标清,http://iptvcyp.top:9901//tsfile/live/1045_1.m3u8?key=txiptv&playlive=1&authid=0
卡酷动画标清,http://iptvcyp.top:9901//tsfile/live/1046_1.m3u8?key=txiptv&playlive=1&authid=0

湖北,#genre#
武汉新闻综合,http://stream.appwuhan.com/1tzb/sd/live.m3u8
武汉生活,http://stream.appwuhan.com/3tzb/sd/live.m3u8
武汉电视剧,http://stream.appwuhan.com/2tzb/sd/live.m3u8
武汉经济,http://stream.appwuhan.com/4tzb/sd/live.m3u8
武汉外语,http://stream.appwuhan.com/6tzb/sd/live.m3u8
武汉少儿,http://stream.appwuhan.com/7tzb/sd/live.m3u8
武汉教育,http://stream.appwuhan.com/jyzb/sd/live.m3u8
武汉文体,http://stream.appwuhan.com/5tzb/sd/live.m3u8
荆门新闻,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8
荆门公共,http://stream.jmtv.com.cn/ngpd/sd/live.m3u8
荆门教育,http://stream.jmtv.com.cn/ggsh/sd/live.m3u8
十堰新闻,http://p8.vzan.com/slowlive/034028687228317362/live.m3u8
十堰新闻综合,https://p8.vzan.com/slowlive/034028687228317362/live.m3u8?zbid=351104&tpid=868100086
十堰经济旅游,https://p8.vzan.com/slowlive/701367497774448672/live.m3u8?zbid=351104&tpid=1550600621
十堰新闻,http://p8.vzan.com/slowlive/034028687228317362/live.m3u8
十堰经济,https://p8.vzan.com/slowlive/701367497774448672/live.m3u8
宜昌综合,https://yichang-live21.cjyun.org/10091/10091-yczh.m3u8?auth_key=1735660799-0-0-152a9f6a201d7d56428feae52d4b18b8
三峡旅游,https://yichang-live21.cjyun.org/10091/s10091-ycly.m3u8?auth_key=1735660799-0-0-3232283b7b347bb21b712ea8398761d1
荆门新闻,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8?zhubd
荆门教育,http://stream.jmtv.com.cn/ggsh/sd/live.m3u8
江夏新闻,http://59.175.226.142:280/gb28181/xwzh.m3u8?zhubd
麻城综合,http://119.36.30.199:8888/mctv1.m3u8
江夏新闻,http://59.175.226.142:280/gb28181/xwzh.m3u8
池州综合,http://wjsp.chiznews.com:8037/live/xwzh.m3u8
池州生活,http://wjsp.chiznews.com:8037/live/wjsh.m3u8
扬州综合,https://cm-wshls.homecdn.com/live/8bb.m3u8
扬州城市,https://cm-wshls.homecdn.com/live/8bd.m3u8
扬州生活,https://cm-wshls.homecdn.com/live/8bf.m3u8
扬州邗江,https://cm-wshls.homecdn.com/live/8c3.m3u8
湖北卫视,http://doityoume.x3322.net:5100/rtp/239.254.96.115:8664?$武汉电信组播
湖北综合,http://doityoume.x3322.net:5100/rtp/239.69.1.42:9892?$武汉电信组播
湖北经视,http://doityoume.x3322.net:5100/rtp/239.69.1.41:9886?$武汉电信组播
湖北公共,http://doityoume.x3322.net:5100/rtp/239.69.1.40:9880?$武汉电信组播
湖北生活,http://doityoume.x3322.net:5100/rtp/239.69.1.205:10872?$武汉电信组播
湖北垄上,http://doityoume.x3322.net:5100/rtp/239.69.1.43:9898?$武汉电信组播
湖北影视,http://doityoume.x3322.net:5100/rtp/239.69.1.204:10866?$武汉电信组播
湖北教育,http://doityoume.x3322.net:5100/rtp/239.69.1.206:10878?$武汉电信组播
武汉新闻,http://doityoume.x3322.net:5100/rtp/239.69.1.145:10506?$武汉电信组播
武汉经济,http://doityoume.x3322.net:5100/rtp/239.69.1.35:9850?$武汉电信组播
武汉电视,http://doityoume.x3322.net:5100/rtp/239.69.1.146:10512?$武汉电信组播
武汉科技,http://doityoume.x3322.net:5100/rtp/239.69.1.251:11148?$武汉电信组播
武汉文体,http://doityoume.x3322.net:5100/rtp/239.69.1.147:10518?$武汉电信组播
武汉教育,http://doityoume.x3322.net:5100/rtp/239.69.1.60:9994?$武汉电信组播
武汉外语,http://doityoume.x3322.net:5100/rtp/239.69.1.36:9856?$武汉电信组播
房县综合,http://doityoume.x3322.net:5100/rtp/239.69.1.192:10794?$武汉电信组播
蔡甸综合,http://doityoume.x3322.net:5100/rtp/239.69.1.245:11112?$武汉电信组播
阳新综合,http://doityoume.x3322.net:5100/rtp/239.69.1.34:9844?$武汉电信组播
房县综合,http://doityoume.x3322.net:5100/rtp/239.69.1.192:10794?$武汉电信组播
湖北卫视,http://183.92.4.163:4000/udp/228.0.0.60:6108?$湖北恩施联通
湖北综合,http://183.92.4.163:4000/udp/228.0.0.126:6108?$湖北恩施联通
湖北经视,http://183.92.4.163:4000/udp/228.0.0.125:6108?$湖北恩施联通
湖北生活,http://183.92.4.163:4000/udp/228.0.0.204:6108?$湖北恩施联通
湖北公共,http://183.92.4.163:4000/udp/228.0.0.124:6108?$湖北恩施联通
湖北垄上,http://183.92.4.163:4000/udp/228.0.0.127:6108?$湖北恩施联通
湖北影视,http://183.92.4.163:4000/udp/228.0.0.205:6108?$湖北恩施联通
湖北教育,http://183.92.4.163:4000/udp/228.0.0.206:6108?$湖北恩施联通
武汉教育,http://stream.appwuhan.com/jyzb/sd/live.m3u8?$云播
武汉文体,http://stream.appwuhan.com/5tzb/sd/live.m3u8?$云播
武汉新闻,http://stream.appwuhan.com/1tzb/sd/live.m3u8?$云播
武汉生活,http://stream.appwuhan.com/3tzb/sd/live.m3u8?$云播
武汉经济,http://stream.appwuhan.com/4tzb/sd/live.m3u8?$云播
荆门公共,http://stream.jmtv.com.cn/ngpd/sd/live.m3u8?$湖北荆门电信
荆门新闻,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8?$湖北荆门电信
荆门科教,http://stream.jmtv.com.cn/ggsh/sd/live.m3u8?$湖北荆门电信
江夏新闻,http://59.175.226.142:280/gb28181/xwzh.m3u8?zhubd
麻城综合,http://119.36.30.199:8888/mctv1.m3u8
黄石新闻,https://live-stream.lsxrmtzx.com/live/video.m3u8
十堰新闻,http://p8.vzan.com/slowlive/034028687228317362/live.m3u8
十堰经济,https://p8.vzan.com/slowlive/701367497774448672/live.m3u8?zbid=351104&amp;tpid=1550600621
崇阳综合,http://61.184.176.248:10500/live/live.m3u8

江苏,#genre#
江苏城市,http://ipv4.sunjianwu.fun:8800/udp/239.49.8.107:8000?$盐成电信组播
江苏综艺,http://ipv4.sunjianwu.fun:8800/udp/239.49.8.108:8000?$盐成电信组播
江苏影视,http://ipv4.sunjianwu.fun:8800/udp/239.49.8.118:8000?$盐成电信组播
江苏体育,http://ipv4.sunjianwu.fun:8800/udp/239.49.8.117:8000?$盐成电信组播
江苏教育,http://ipv4.sunjianwu.fun:8800/udp/239.49.8.122:8000?$盐成电信组播
苏州生活,http://ipv4.sunjianwu.fun:8800/udp/239.49.8.116:8000?$盐成电信组播
盐城1,http://ipv4.sunjianwu.fun:8800/udp/239.49.8.30:8000?$盐成电信组播
常州新闻,http://ipv4.sunjianwu.fun:8800/udp/239.49.0.221:9594?$盐成电信组播
常州都市,http://ipv4.sunjianwu.fun:8800/udp/239.49.0.220:9590?$盐成电信组播
常州公共,http://ipv4.sunjianwu.fun:8800/udp/239.49.0.218:9582?$盐成电信组播
常州生活,http://ipv4.sunjianwu.fun:8800/udp/239.49.0.219:9586?$盐成电信组播
新浙1,http://ipv4.sunjianwu.fun:8800/udp/239.49.0.238:8000?$盐成电信组播
宿豫综合,http://ipv4.sunjianwu.fun:8800/udp/239.49.0.136:9976?$盐成电信组播
江苏新闻,http://114.230.209.208:8888/udp/239.49.8.120:8000?$无锡电信组播
江苏城市,http://114.230.209.208:8888/udp/239.49.8.107:8000?$无锡电信组播
江苏综艺,http://114.230.209.208:8888/udp/239.49.8.108:8000?$无锡电信组播
江苏影视,http://114.230.209.208:8888/udp/239.49.8.118:8000?$无锡电信组播
江苏体育,http://114.230.209.208:8888/udp/239.49.8.117:8000?$无锡电信组播
江苏教育,http://114.230.209.208:8888/udp/239.49.8.122:8000?$无锡电信组播
苏州生活,http://114.230.209.208:8888/udp/239.49.8.116:8000?$无锡电信组播
盐城1,http://114.230.209.208:8888/udp/239.49.8.30:8000?$无锡电信组播
常州新闻,http://114.230.209.208:8888/udp/239.49.0.221:9594?$无锡电信组播
常州都市,http://114.230.209.208:8888/udp/239.49.0.220:9590?$无锡电信组播
常州公共,http://114.230.209.208:8888/udp/239.49.0.218:9582?$无锡电信组播
常州生活,http://114.230.209.208:8888/udp/239.49.0.219:9586?$无锡电信组播
新浙1,http://114.230.209.208:8888/udp/239.49.0.238:8000?$无锡电信组播
宿豫综合,http://114.230.209.208:8888/udp/239.49.0.136:9976?$无锡电信组播
江苏城市,https://025365.xyz:8082/jstv.php?id=jscs
江苏综艺,https://025365.xyz:8082/jstv.php?id=jszy
江苏影视,https://025365.xyz:8082/jstv.php?id=jsys
江苏教育,https://025365.xyz:8082/jstv.php?id=jsjy
江苏体育,https://025365.xyz:8082/jstv.php?id=jsty
南京信息,http://live.nbs.cn/channels/njtv/xxpd/m3u8:500k/live.m3u8
南京十八,http://live.nbs.cn/channels/njtv/sbpd/m3u8:500k/live.m3u8
南京娱乐,http://live.nbs.cn/channels/njtv/ylpd/m3u8:500k/live.m3u8
南京少儿,http://live.nbs.cn/channels/njtv/sepd/nbs23.m3u8
南京教科,http://live.nbs.cn/channels/njtv/jkpd/nbs06.m3u8
南京新闻,http://live.nbs.cn/channels/njtv/xwzh/nbs06.m3u8
南京生活,http://live.nbs.cn/channels/njtv/shpd/nbs06.m3u8
南京娱乐,http://live.nbs.cn/channels/njtv/ylpd/500k.m3u8
睢宁三农,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningsn.m3u8?zjiangsd
睢宁生活,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningsh.m3u8?zjiangsd
睢宁综合,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningzh.m3u8?zjiangsd
睢宁资讯,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningys.m3u8?zjiangsd
句容党建,http://jrlive.jrntv.com/live/_definst_/dangjians/playlist.m3u8
句容影视,http://jrlive.jrntv.com/live/_definst_/yingshis/playlist.m3u
句容新闻,http://jrlive.jrntv.com/live/_definst_/jrxwzhs/playlist.m3u8
句容生活,http://jrlive.jrntv.com/live/_definst_/shenghuos/playlist.m3u8
扬州1,http://cm-wshls.homecdn.com/live/8bb.m3u8
扬州2,http://cm-wshls.homecdn.com/live/8bd.m3u8
扬州3,http://cm-wshls.homecdn.com/live/8bf.m3u8
泰州1,http://stream1.mytaizhou.net/xwzh/playlist.m3u8
泰州2,http://stream1.mytaizhou.net/jjshnew/playlist.m3u8
泰州3,http://stream1.mytaizhou.net/ysylnew/playlist.m3u8
泗洪新闻,http://sihong-tv-hls.cm.jstv.com/sihong-tv/sihongxinwenzonghe.m3u8?zjiangsd
泗阳综合,http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzh.m3u8
泗阳资讯,http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzx.m3u8
常州新闻,http://live.lyg1.com/zhpd/sd/live.m3u8
盐城3,https://live1yc.0515yc.cn/ycst03/sd/live.m3u8?_upt=063361c91707142304
高邮电视,http://gaoyou-tv-hls.cm.jstv.com/gaoyou-tv/gaoyouxw.m3u8
如东新闻,http://rudong-tv-hls.cm.jstv.com/rudong-tv/rdxwzh.m3u8
姜堰新闻,https://jiangyan-tv-hls.cm.jstv.com/jiangyan-tv/jiangyanzh.m3u8?zjiangsd
常熟民生,http://cstvplay.21cs.cn/cstv2/cstv2.m3u8
常熟综合,http://cstvplay.21cs.cn/cstv1/cstv1.m3u8
武进新闻,https://live.wjyanghu.com/live/CH1.m3u8?zjiangsd
武进生活,https://live.wjyanghu.com/live/CH2.m3u8?zjiangsd
宿豫综合,https://suyu-tv-hls.cm.jstv.com/suyu-tv/syzhpd.m3u8
沛县新闻,http://peixian-tv-hls.cm.jstv.com/peixian-tv/pxzh.m3u8?zjiangsd
沭阳综合,http://shuyang-tv-hls.cm.jstv.com/shuyang-tv/shuyangzh.m3u8
海安新闻,http://haian-tv-hls.cm.jstv.com/haian-tv/haaxwzh.m3u8
江阴新闻,http://221.228.70.101:8080/live/xinwen.m3u8
江宁综合,https://jiangning-tv-hls.cm.jstv.com/jiangning-tv/jnxwzh.m3u8
江源综合,http://stream10.jlntv.cn/jiangyuantv/sd/live.m3u8
滨海新闻,http://jsbh.chinashadt.com:2036/live/bh11.stream/playlist.m3u8?zjiangsd
赣榆新闻,http://ganyu-tv-hls.cm.jstv.com/ganyu-tv/ganyutv.m3u8?zjiangsd
连云港公共,http://live.lyg1.com/ggpd/sd/live.m3u8
连云港新闻,http://live.lyg1.com/zhpd/sd/live.m3u8
金坛新闻,http://jintan-tv-ori-hls.jstv.com/jintan-tv-ori/jintan_xw.m3u8?zjiangsd
金湖新闻,http://jinhu-tv-hls.cm.jstv.com/jinhu-tv/jinhuzh.m3u8
吴江新闻,https://30515.hlsplay.aodianyun.com/lms_30515/tv_channel_239.m3u8?auth_key=4849225473-0-0-ccc3233d52ea78642c7045805f46ea58&extra_key=kuPfWJHmelFzV3-zoreYDOH4OVvUscNtgFUPukN0LjrE7j9GbJe-1SiVIo_invs13HOTHPShIbZWuurqH8qWSk1Ouqm4Z10UlHpsUzS1j4nZoIRkEzTmKDOrVq3vGwbvmvC6qDLIKmmLHfFxL7WJeMpZZlN8MDPUoCW9CYoMIW0
镇江新闻,http://zjtv-wshls.homecdn.com/live/2aa50.m3u8
镇江民生,http://zjtv-wshls.homecdn.com/live/2aa16.m3u8
靖江新闻,http://58.222.151.43:1935/live/xwzhpc/playlist.m3u8
靖江新闻,http://visit.jjbctv.com:1935/live/xwzhmb/playlist.m3u8


北京,#genre#
北京新闻,http://124.205.11.199:91/live/BTVXWhd-5M/live.m3u8
北京影视,http://124.205.11.199:91/live/BTVYShd-5M/live.m3u8
北京文艺,http://124.205.11.199:91/live/BTVWYhd-5M/live.m3u8
北京财经,http://124.205.11.199:91/live/BTVCJhd-5M/live.m3u8
北京生活,http://124.205.11.199:91/live/BTVSHhd-5M/live.m3u8
北京少儿,http://124.205.11.199:91/live/BTVKKhd-5M/live.m3u8
北京北京卫视,http://1.203.184.43:4022/udp/225.1.8.121:8002
北京文艺,http://1.203.184.43:4022/udp/225.1.8.122:8002
北京科教,http://1.203.184.43:4022/udp/225.1.8.123:8002
北京影视,http://1.203.184.43:4022/udp/225.1.8.124:8002
北京财经,http://1.203.184.43:4022/udp/225.1.8.125:8002
北京冬奥纪实,http://1.203.184.43:4022/udp/225.1.8.126:8002
北京生活,http://1.203.184.43:4022/udp/225.1.8.127:8002
北京青年,http://1.203.184.43:4022/udp/225.1.8.128:8002
北京新闻,http://1.203.184.43:4022/udp/225.1.8.129:8002
北京卡酷少儿,http://1.203.184.43:4022/udp/225.1.8.130:8002
北京国际,http://1.203.184.43:4022/udp/225.1.8.131:8002
北京卫视,http://1.203.184.43:4022/udp/225.1.8.21:8002
北京文艺,http://1.203.184.43:4022/udp/225.1.8.22:8002
北京科教,http://1.203.184.43:4022/udp/225.1.8.105:8002
北京影视,http://1.203.184.43:4022/udp/225.1.8.82:8000
北京财经,http://1.203.184.43:4022/udp/225.1.8.106:8002
北京冬奥纪实,http://1.203.184.43:4022/udp/225.1.8.23:8002
北京生活,http://1.203.184.43:4022/udp/225.1.8.108:8002
北京青年,http://1.203.184.43:4022/udp/225.1.8.118:8002
北京新闻,http://1.203.184.43:4022/udp/225.1.8.83:8000
北京卡酷少儿,http://1.203.184.43:4022/udp/225.1.8.35:8000
北京冬奥纪实 4K,http://1.203.184.43:4022/udp/225.1.8.120:8002
北京冬奥纪实 4K,http://1.203.184.43:4022/udp/225.1.8.164:8002
房山,http://1.203.184.43:4022/udp/225.1.8.68:8002
朝阳融媒,http://1.203.184.43:4022/udp/225.1.8.69:8002
密云,http://1.203.184.43:4022/udp/225.1.8.75:8002
北京IPTV淘精彩,http://1.203.184.43:4022/udp/225.1.8.33:8002
北京IPTV淘BABY,http://1.203.184.43:4022/udp/225.1.8.36:8002
北京IPTV淘剧场,http://1.203.184.43:4022/udp/225.1.8.37:8002
北京IPTV淘电影,http://1.203.184.43:4022/udp/225.1.8.38:8002
北京IPTV淘娱乐,http://1.203.184.43:4022/udp/225.1.8.61:8002
北京IPTV萌宠TV,http://1.203.184.43:4022/udp/225.1.8.63:8002
北京IPTV4K,http://1.203.184.43:4022/udp/225.1.8.211:8002
熊猫频道,http://1.203.184.43:4022/udp/225.1.8.210:8068
上海,#genre#

东方财经,http://zy.otioi.cn/live/cqyx.php?token=Xaeu2RIs&id=dfcj
欢笑剧场,http://zy.otioi.cn/live/cqyx.php?token=Xaeu2RIs&id=hxjc
都市剧场,http://zy.otioi.cn/live/cqyx.php?token=Xaeu2RIs&id=dsjc
魅力足球,http://zy.otioi.cn/live/cqyx.php?token=Xaeu2RIs&id=mlxq
动漫秀场,http://zy.otioi.cn/live/cqyx.php?token=Xaeu2RIs&id=dmxc
游戏风云,http://zy.otioi.cn/live/cqyx.php?token=Xaeu2RIs&id=yxfy
生活时尚,http://zy.otioi.cn/live/cqyx.php?token=Xaeu2RIs&id=shss
法治天地,http://zy.otioi.cn/live/cqyx.php?token=Xaeu2RIs&id=fztd
金色学堂,http://zy.otioi.cn/live/cqyx.php?token=Xaeu2RIs&id=jsxt
浙江,#genre#
浙江公共新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江教科影视,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江数码时代,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江民生休闲,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江经济生活,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江钱江频道,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
金华东阳综合,http://l.cztvcloud.com/channels/lantian/SXdongyang1/720p.m3u8
金华兰溪综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8
金华武义综合,http://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8
丽水缙云综合,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8
丽水龙泉综合,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8
丽水青田综合,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8
丽水庆元综合,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8
丽水松阳综合,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8
丽水遂昌综合,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8
丽水云和综合,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8
留学世界,http://hw-m-l.cztv.com/channels/lantian/channel09/1080p.m3u8
龙游生活娱乐,http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
龙游新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
宁波象山综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8
